year,iiso3c,eiso3c,value,contig,comlang_off,colony,dist,distcap,distw,distwces,ell,ill,egdp,egdppc,epop,igdp,igdppc,ipop
2013,LTU,TKM,3267488.0,0,0,0,3104.464,3104.464,3195.506,3177.928,1,0,18639001814.9,3557.00167915,5240088.0,31509484442.2,10653.4136761,2957689.0
2013,LTU,TUN,280170.0,0,0,0,2295.897,2295.897,2384.027,2377.181,0,0,43322022840.0,3979.42615533,10886500.0,31509484442.2,10653.4136761,2957689.0
2013,LTU,TUR,155673625.0,0,0,0,1542.741,1735.263,1862.079,1829.732,0,0,6.54068728412e+11,8719.73026299,75010202.0,31509484442.2,10653.4136761,2957689.0
2013,LTU,TZA,4849619.0,0,0,0,6971.36,6841.971,6927.825,6918.776,0,0,27673028976.3,578.672725195,50213457.0,31509484442.2,10653.4136761,2957689.0
2013,LTU,UGA,119.0,0,0,0,6085.474,6085.474,6116.042,6113.334,1,0,15698319188.7,429.227929824,36573387.0,31509484442.2,10653.4136761,2957689.0
2013,LTU,UKR,287931558.0,0,0,0,590.0546,590.0546,977.2178,902.4551,0,0,95477307411.0,2098.88210516,45489600.0,31509484442.2,10653.4136761,2957689.0
2013,LTU,URY,1602308.0,0,0,0,12619.23,12619.23,12504.62,12503.33,0,0,26486558038.4,7771.94805424,3407969.0,31509484442.2,10653.4136761,2957689.0
2013,LTU,VCT,,0,0,0,8601.138,8601.138,8507.557,8506.565,0,0,603674018.788,5521.72856465,109327.0,31509484442.2,10653.4136761,2957689.0
2013,LTU,VNM,15607360.0,0,0,0,7522.653,7522.653,8276.395,8253.308,0,0,92277145925.3,1028.62866366,89708900.0,31509484442.2,10653.4136761,2957689.0
2013,LTU,YEM,,0,0,0,4667.143,4667.143,4862.273,4857.976,0,0,18115034805.5,709.469347535,25533217.0,31509484442.2,10653.4136761,2957689.0
2013,LTU,ZAF,7843035.0,0,0,0,9884.803,8954.262,9385.728,9371.679,0,0,3.23743376883e+11,6090.26831183,53157490.0,31509484442.2,10653.4136761,2957689.0
2013,LTU,ALB,373524.0,0,0,0,1540.066,1540.066,1593.107,1589.843,0,0,11346755234.8,3916.23123721,2897366.0,31509484442.2,10653.4136761,2957689.0
2013,LTU,BRB,74.0,0,0,0,8506.38,8506.38,8409.94,8408.957,0,0,3443813562.03,12190.3610299,282503.0,31509484442.2,10653.4136761,2957689.0
2013,LTU,BRN,,0,0,0,9546.589,9546.589,9628.22,9627.433,0,0,10103984048.4,24554.0913791,411499.0,31509484442.2,10653.4136761,2957689.0
2013,LTU,DMA,108.0,0,0,0,8422.642,8422.642,8318.171,8317.131,0,0,431857638.889,5997.60626191,72005.0,31509484442.2,10653.4136761,2957689.0
2013,LTU,FJI,,0,0,0,15366.42,15366.42,15341.51,15341.2,0,0,3370517356.94,3828.01490191,880487.0,31509484442.2,10653.4136761,2957689.0
2013,LTU,NCL,,0,0,0,15195.64,15195.64,15188.82,15188.12,0,0,,,262000.0,31509484442.2,10653.4136761,2957689.0
2013,LTU,PYF,1236.0,0,0,0,15875.95,15875.95,15801.39,15800.98,0,0,,,276766.0,31509484442.2,10653.4136761,2957689.0
2013,LTU,RWA,,0,0,0,6316.532,6316.532,6388.099,6387.232,1,0,4724955978.85,426.513401343,11078095.0,31509484442.2,10653.4136761,2957689.0
2013,LTU,UZB,6651845.0,0,0,0,3522.475,3522.475,3602.219,3584.458,1,0,27302754038.6,902.773318915,30243200.0,31509484442.2,10653.4136761,2957689.0
2013,LTU,ABW,13079.0,0,0,0,9223.909,9223.909,9122.045,9121.059,0,0,,,102921.0,31509484442.2,10653.4136761,2957689.0
2013,LTU,AGO,,0,0,0,7158.965,7158.965,7297.73,7290.466,0,0,58786650192.9,2507.08562613,23448202.0,31509484442.2,10653.4136761,2957689.0
2013,LTU,BEN,,0,0,0,5747.821,5728.773,5619.025,5612.727,0,0,6017115759.78,582.927777615,10322232.0,31509484442.2,10653.4136761,2957689.0
2013,LTU,BFA,,0,0,0,5269.622,5269.622,5299.811,5297.17,1,0,8886770898.14,520.164055681,17084554.0,31509484442.2,10653.4136761,2957689.0
2013,LTU,BWA,,0,0,0,8841.053,8841.053,8746.803,8742.579,1,0,15085071766.2,6930.85341498,2176510.0,31509484442.2,10653.4136761,2957689.0
2013,LTU,GMB,18381.0,0,0,0,5849.021,5849.021,5798.351,5797.543,0,0,832443850.134,445.901580143,1866878.0,31509484442.2,10653.4136761,2957689.0
2013,LTU,GNB,,0,0,0,5953.28,5953.28,5907.253,5906.565,0,0,737822758.176,419.900291369,1757138.0,31509484442.2,10653.4136761,2957689.0
2013,LTU,HTI,941.0,0,0,0,8819.789,8819.789,8707.333,8706.055,0,0,5064322972.81,485.495358495,10431249.0,31509484442.2,10653.4136761,2957689.0
2013,LTU,KNA,9515.0,0,0,0,8330.622,8330.622,8133.483,8082.03,0,0,586391757.429,10798.9126799,54301.0,31509484442.2,10653.4136761,2957689.0
2013,LTU,LBR,579.0,0,0,0,6269.9,6269.9,6232.907,6231.897,0,0,975319024.053,227.151603807,4293692.0,31509484442.2,10653.4136761,2957689.0
2013,LTU,LSO,,0,0,0,9351.442,9351.442,9419.785,9419.129,1,0,2014152758.14,966.919719651,2083061.0,31509484442.2,10653.4136761,2957689.0
2013,LTU,MDV,1779.0,0,0,0,7083.418,7083.418,7232.352,7225.265,0,0,2011420213.61,5728.73026937,351111.0,31509484442.2,10653.4136761,2957689.0
2013,LTU,SDN,39177.0,0,0,0,4399.897,4399.897,4566.075,4553.278,0,0,37130724862.7,964.056426778,38515095.0,31509484442.2,10653.4136761,2957689.0
2013,LTU,TCD,,0,0,0,4817.931,4817.931,4940.36,4933.196,1,0,9704471387.48,738.219069673,13145788.0,31509484442.2,10653.4136761,2957689.0
2013,LTU,TGO,18968665.0,0,0,0,5810.292,5810.292,5707.551,5703.348,0,0,2892798974.63,417.508485282,6928719.0,31509484442.2,10653.4136761,2957689.0
2013,LTU,VUT,,0,0,0,14858.6,14858.6,14806.34,14804.8,0,0,528893109.429,2089.12412628,253165.0,31509484442.2,10653.4136761,2957689.0
2013,LTU,ZMB,218.0,0,0,0,7812.643,7812.643,7732.624,7727.46,1,0,15317964948.6,1004.7145837,15246086.0,31509484442.2,10653.4136761,2957689.0
2013,LTU,ZWE,465604.0,0,0,0,8089.443,8089.443,8236.867,8234.843,1,0,6725359135.1,451.42419144,14898092.0,31509484442.2,10653.4136761,2957689.0
2013,LTU,FRO,5970199.0,0,0,0,2017.013,2017.013,1912.587,1907.421,0,0,,,48292.0,31509484442.2,10653.4136761,2957689.0
2013,LTU,GRL,101123.0,0,0,0,4198.851,4198.851,3989.365,3974.678,0,0,,,56483.0,31509484442.2,10653.4136761,2957689.0
2013,LUX,BEL,3797809841.0,1,1,0,187.8091,187.8091,191.5976,182.331,0,1,4.20470961323e+11,37599.7354981,11182817.0,43203208556.1,79511.2053816,543360.0
2013,LUX,BHS,13599.0,0,0,0,7465.828,7465.828,7449.871,7449.737,0,1,7835117785.02,20736.547344,377841.0,43203208556.1,79511.2053816,543360.0
2013,LUX,CHE,245595569.0,0,1,0,309.8716,309.8716,322.1524,317.092,1,1,4.77246305814e+11,58996.8961415,8089346.0,43203208556.1,79511.2053816,543360.0
2013,LUX,CHN,446306546.0,0,0,0,7964.416,7964.416,8364.36,8341.021,0,1,4.91295425693e+12,3619.43910837,1357380000.0,43203208556.1,79511.2053816,543360.0
2013,LUX,COL,2374450.0,0,0,0,8991.176,8991.176,8861.853,8854.948,0,1,2.12907929816e+11,4497.19693577,47342363.0,43203208556.1,79511.2053816,543360.0
2013,LUX,DOM,445798.0,0,0,0,7455.008,7455.008,7451.361,7451.216,0,1,50033390849.2,4866.39484098,10281408.0,43203208556.1,79511.2053816,543360.0
2013,LUX,ESP,245470525.0,0,0,0,1281.233,1281.233,1298.791,1235.769,0,1,1.17248215396e+12,25149.7430764,46620045.0,43203208556.1,79511.2053816,543360.0
2013,LUX,FRA,2946629064.0,1,1,0,289.1023,289.1023,476.1561,384.4114,0,1,2.35714326576e+12,35754.6524072,65925498.0,43203208556.1,79511.2053816,543360.0
2013,LUX,GBR,407821967.0,0,0,0,494.0174,494.0174,621.0148,586.1872,0,1,2.57704872727e+12,40199.3169439,64106779.0,43203208556.1,79511.2053816,543360.0
2013,LUX,JAM,30718.0,0,0,0,8003.091,8003.091,8004.279,8004.226,0,1,,,2714734.0,43203208556.1,79511.2053816,543360.0
2013,LUX,KOR,95184120.0,0,0,0,8733.371,8733.371,8835.645,8833.727,0,1,1.19900368667e+12,23875.1809908,50219669.0,43203208556.1,79511.2053816,543360.0
2013,LUX,MEX,19329215.0,0,0,0,9431.36,9431.36,9335.782,9330.284,0,1,1.04569786984e+12,8450.75924284,123740109.0,43203208556.1,79511.2053816,543360.0
2013,LUX,NLD,763604839.0,0,0,1,318.3489,318.3489,290.5541,281.3926,0,1,7.20805621191e+11,42893.7807116,16804432.0,43203208556.1,79511.2053816,543360.0
2013,LUX,PAN,46329.0,0,0,0,8946.732,8946.732,8992.882,8991.829,0,1,29908913759.9,7859.01341755,3805683.0,43203208556.1,79511.2053816,543360.0
2013,LUX,POL,236753339.0,0,0,0,1080.571,1080.571,980.4851,964.8882,0,1,4.15521978597e+11,10923.2344281,38040196.0,43203208556.1,79511.2053816,543360.0
2013,LUX,SUR,2292.0,0,0,0,7485.436,7485.436,7478.775,7478.01,0,1,2464082868.05,4619.14493964,533450.0,43203208556.1,79511.2053816,543360.0
2013,LUX,TTO,9858.0,0,0,0,7513.448,7513.448,7514.265,7514.18,0,1,19145432662.8,14200.3149757,1348240.0,43203208556.1,79511.2053816,543360.0
2013,LUX,USA,1899405057.0,0,0,0,6062.731,6393.923,7478.872,7275.861,0,1,1.44515095e+13,45660.7337641,316497531.0,43203208556.1,79511.2053816,543360.0
2013,LUX,VEN,260423.0,0,0,0,7904.386,7904.386,8004.701,8000.455,0,1,1.94650892086e+11,6429.2047421,30276045.0,43203208556.1,79511.2053816,543360.0
2013,LUX,DEU,5108965436.0,1,1,0,215.9864,603.6375,377.74,298.1884,0,1,3.16201417734e+12,39208.7600724,80645605.0,43203208556.1,79511.2053816,543360.0
2013,LUX,IND,55766663.0,0,0,0,6308.229,6308.229,6828.934,6797.886,0,1,1.48977590625e+12,1164.34327261,1279498874.0,43203208556.1,79511.2053816,543360.0
2013,LUX,IRN,435872.0,0,0,0,3946.802,3946.802,4038.367,4009.419,0,1,2.28104456699e+11,2956.54216401,77152445.0,43203208556.1,79511.2053816,543360.0
2013,LUX,JPN,291978342.0,0,0,0,9500.391,9500.391,9410.555,9407.878,0,1,4.78454159749e+12,37573.3737331,127338621.0,43203208556.1,79511.2053816,543360.0
2013,LUX,PAK,5534090.0,0,0,0,5645.37,5645.37,5817.05,5814.951,0,1,1.43816996323e+11,793.724245977,181192646.0,43203208556.1,79511.2053816,543360.0
2013,LUX,SAU,6976341.0,0,0,0,4464.681,4464.681,4334.249,4317.616,0,1,5.05813554459e+11,16748.2103341,30201051.0,43203208556.1,79511.2053816,543360.0
2013,LUX,AFG,1150.0,0,0,0,5304.336,5304.336,5224.884,5219.947,1,1,12679050960.3,413.233959432,30682500.0,43203208556.1,79511.2053816,543360.0
2013,LUX,ARE,22036505.0,0,0,0,4999.584,4999.584,5019.183,5018.881,0,1,2.34968702615e+11,25992.1763764,9039978.0,43203208556.1,79511.2053816,543360.0
2013,LUX,ARG,8678979.0,0,0,0,11333.12,11333.12,11311.68,11304.19,0,1,3.31013918665e+11,7781.54951041,42538304.0,43203208556.1,79511.2053816,543360.0
2013,LUX,ARM,15947.0,0,0,0,3160.368,3160.368,3169.139,3168.397,1,1,6875045746.66,2297.66196376,2992192.0,43203208556.1,79511.2053816,543360.0
2013,LUX,ATG,8833.0,0,0,0,6993.669,6993.669,6993.273,6993.207,0,1,1033152446.13,11481.3851878,89985.0,43203208556.1,79511.2053816,543360.0
2013,LUX,AUS,10829911.0,0,0,0,16686.87,16649.03,16238.77,16195.19,0,1,8.67152305474e+11,37497.070617,23125868.0,43203208556.1,79511.2053816,543360.0
2013,LUX,AUT,141202681.0,0,1,0,762.4356,762.4356,701.9164,677.7341,1,1,3.49523317995e+11,41220.410466,8479375.0,43203208556.1,79511.2053816,543360.0
2013,LUX,AZE,30807.0,0,0,0,3537.504,3537.504,3469.48,3466.071,1,1,30630571631.2,3252.75766486,9416801.0,43203208556.1,79511.2053816,543360.0
2013,LUX,BGD,24930516.0,0,0,0,7628.117,7628.117,7646.963,7645.538,0,1,1.1209567174e+11,713.270110219,157157394.0,43203208556.1,79511.2053816,543360.0
2013,LUX,BGR,5687200.0,0,0,0,1526.197,1526.197,1638.013,1630.573,0,1,34927663768.9,4807.58580819,7265115.0,43203208556.1,79511.2053816,543360.0
2013,LUX,BHR,3665538.0,0,0,0,4598.055,4598.055,4600.988,4600.975,0,1,23315293065.1,17277.9209732,1349427.0,43203208556.1,79511.2053816,543360.0
2013,LUX,BIH,5996076.0,0,0,0,1131.459,1131.459,1084.269,1078.723,0,1,13032998560.0,3408.62719376,3823533.0,43203208556.1,79511.2053816,543360.0
2013,LUX,BLR,5715342.0,0,0,0,1539.179,1539.179,1575.083,1560.573,0,1,46593901367.6,4922.23762599,9466000.0,43203208556.1,79511.2053816,543360.0
2013,LUX,BLZ,54997.0,0,0,0,8914.693,8914.693,8861.731,8861.41,0,1,1362082437.8,3957.32172879,344193.0,43203208556.1,79511.2053816,543360.0
2013,LUX,BMU,1942.0,0,0,0,6026.278,6026.278,6010.042,6010.026,0,1,4461518517.58,68637.6904598,65001.0,43203208556.1,79511.2053816,543360.0
2013,LUX,BOL,361279.0,0,0,0,10325.08,10358.97,10249.71,10247.24,1,1,14119217520.6,1357.62607661,10399931.0,43203208556.1,79511.2053816,543360.0
2013,LUX,BRA,16809337.0,0,0,0,9663.413,8998.837,9062.222,8973.285,0,1,1.20433302453e+12,5896.09663075,204259377.0,43203208556.1,79511.2053816,543360.0
2013,LUX,BTN,210.0,0,0,0,7280.27,7280.27,7319.224,7318.852,1,1,1490217265.02,1974.74714998,754637.0,43203208556.1,79511.2053816,543360.0
2013,LUX,CAF,,0,1,0,5168.055,5168.055,5103.282,5100.77,1,1,1076987683.82,228.626894859,4710678.0,43203208556.1,79511.2053816,543360.0
2013,LUX,CAN,74304645.0,0,1,0,6209.579,5858.68,6445.999,6346.991,0,1,1.32735368873e+12,37753.6325054,35158304.0,43203208556.1,79511.2053816,543360.0
2013,LUX,CHL,1764084.0,0,0,0,11940.3,11940.3,11935.22,11918.44,0,1,1.71771363935e+11,9773.15635254,17575833.0,43203208556.1,79511.2053816,543360.0
2013,LUX,CIV,29574717.0,0,1,0,5020.569,4880.025,4948.376,4945.46,0,1,22039806841.8,1019.30012879,21622490.0,43203208556.1,79511.2053816,543360.0
2013,LUX,CMR,11164434.0,0,1,0,5117.125,5117.125,4894.759,4877.096,0,1,22015198848.7,991.17708853,22211166.0,43203208556.1,79511.2053816,543360.0
2013,LUX,COG,10270.0,0,1,0,6055.399,6055.399,6027.52,6024.909,0,1,8719932509.58,1984.3581552,4394334.0,43203208556.1,79511.2053816,543360.0
2013,LUX,CPV,22168.0,0,0,0,4701.549,4701.549,4643.258,4642.231,0,1,1371460925.3,2703.67529994,507258.0,43203208556.1,79511.2053816,543360.0
2013,LUX,CRI,3816838.0,0,0,0,9188.089,9188.089,9186.52,9186.448,0,1,28444523960.8,6043.7541469,4706433.0,43203208556.1,79511.2053816,543360.0
2013,LUX,CUB,3586105.0,0,0,0,7980.815,7980.815,7878.501,7876.796,0,1,60285673300.0,5305.66748265,11362505.0,43203208556.1,79511.2053816,543360.0
2013,LUX,CYM,926.0,0,0,0,8220.29,8220.29,8213.144,8213.137,0,1,,,58369.0,43203208556.1,79511.2053816,543360.0
2013,LUX,CYP,2186456.0,0,0,0,2729.865,2729.865,2744.961,2744.788,0,1,19094028254.5,22152.4124729,1141652.0,43203208556.1,79511.2053816,543360.0
2013,LUX,CZE,105918851.0,0,0,0,596.739,596.739,684.4638,664.8876,1,1,1.54008135273e+11,14647.5319712,10514272.0,43203208556.1,79511.2053816,543360.0
2013,LUX,DJI,2346.0,0,1,0,5418.858,5418.858,5426.736,5426.718,0,1,1032256019.99,1193.97518257,864554.0,43203208556.1,79511.2053816,543360.0
2013,LUX,DNK,40777942.0,0,0,0,802.2173,802.2173,783.2874,780.1237,0,1,2.6513647051e+11,47219.8898419,5614932.0,43203208556.1,79511.2053816,543360.0
2013,LUX,DZA,37742.0,0,1,0,1443.363,1443.363,1547.437,1536.455,0,1,1.27190459398e+11,3330.80211962,38186135.0,43203208556.1,79511.2053816,543360.0
2013,LUX,ECU,1160984.0,0,0,0,9651.144,9651.144,9816.92,9815.131,0,1,58238429057.6,3718.61751159,15661312.0,43203208556.1,79511.2053816,543360.0
2013,LUX,EGY,947017.0,0,0,0,3027.937,3027.937,3023.665,3017.379,0,1,1.28583201068e+11,1467.61173581,87613909.0,43203208556.1,79511.2053816,543360.0
2013,LUX,EST,2807645.0,0,0,0,1614.171,1614.171,1641.549,1638.996,0,1,15890063424.9,12056.2212395,1317997.0,43203208556.1,79511.2053816,543360.0
2013,LUX,ETH,91775.0,0,0,0,5433.021,5433.021,5411.906,5407.231,1,1,27738863571.7,293.351740288,94558374.0,43203208556.1,79511.2053816,543360.0
2013,LUX,FIN,34530869.0,0,0,0,1671.633,1671.633,1744.189,1734.462,0,1,2.1243265763e+11,39057.5016069,5438972.0,43203208556.1,79511.2053816,543360.0
2013,LUX,GAB,81607.0,0,1,0,5486.639,5486.639,5542.021,5539.91,0,1,11806367779.9,7153.85259251,1650351.0,43203208556.1,79511.2053816,543360.0
2013,LUX,GEO,45063.0,0,0,0,3095.215,3095.215,3015.293,3010.461,0,1,9692010303.74,2159.9238509,4487200.0,43203208556.1,79511.2053816,543360.0
2013,LUX,GHA,416008.0,0,0,0,4939.492,4939.492,4850.512,4844.773,0,1,19682365238.6,752.25654578,26164432.0,43203208556.1,79511.2053816,543360.0
2013,LUX,GIN,2525.0,0,1,0,4899.179,4899.179,4762.431,4760.267,0,1,3610420394.37,302.159443138,11948726.0,43203208556.1,79511.2053816,543360.0
2013,LUX,GNQ,,0,1,0,5109.211,5109.211,5229.719,5227.236,0,1,9295554257.0,11661.9798929,797082.0,43203208556.1,79511.2053816,543360.0
2013,LUX,GRC,4608558.0,0,0,0,1904.941,1904.941,1868.292,1860.409,0,1,1.99825892302e+11,18120.6079703,11027549.0,43203208556.1,79511.2053816,543360.0
2013,LUX,GTM,220094.0,0,0,0,9252.489,9252.489,9254.696,9254.485,0,1,36210068021.6,2307.72708693,15690793.0,43203208556.1,79511.2053816,543360.0
2013,LUX,GUY,173.0,0,0,0,7609.152,7609.152,7616.365,7616.091,0,1,1068555956.23,1404.08623046,761033.0,43203208556.1,79511.2053816,543360.0
2013,LUX,HKG,61682750.0,0,0,0,9357.552,9357.552,9356.068,9356.048,0,1,2.41780080018e+11,33638.9676547,7187500.0,43203208556.1,79511.2053816,543360.0
2013,LUX,HND,45772.0,0,0,0,9068.316,9068.316,9006.721,9006.287,0,1,11934602023.5,1520.51373592,7849059.0,43203208556.1,79511.2053816,543360.0
2013,LUX,HRV,5700224.0,0,0,0,847.312,847.312,908.3075,898.6847,0,1,44921448528.3,10555.5956783,4255700.0,43203208556.1,79511.2053816,543360.0
2013,LUX,HUN,103198532.0,0,0,0,977.394,977.394,1005.644,998.8302,1,1,1.13124111583e+11,11434.6683453,9893082.0,43203208556.1,79511.2053816,543360.0
2013,LUX,IDN,182248757.0,0,0,0,11300.36,11300.36,11314.92,11288.81,0,1,4.4914228718e+11,1787.5009704,251268276.0,43203208556.1,79511.2053816,543360.0
2013,LUX,IRL,98609081.0,0,0,0,953.1994,953.1994,982.9627,979.8014,0,1,2.17273473449e+11,47250.8877093,4598294.0,43203208556.1,79511.2053816,543360.0
2013,LUX,IRQ,622.0,0,0,0,3615.659,3615.659,3637.717,3626.243,0,1,89341742737.9,2644.70336956,33781385.0,43203208556.1,79511.2053816,543360.0
2013,LUX,ISL,17524273.0,0,0,0,2319.428,2319.428,2307.135,2306.458,0,1,19195496469.6,59288.5449575,323764.0,43203208556.1,79511.2053816,543360.0
2013,LUX,ISR,11366633.0,0,0,0,3067.101,3067.101,3085.702,3085.38,0,1,1.96180408875e+11,24341.5111205,8059500.0,43203208556.1,79511.2053816,543360.0
2013,LUX,ITA,568691233.0,0,0,0,989.5763,989.5763,902.2117,794.3609,0,1,1.7546035319e+12,29129.8111805,60233948.0,43203208556.1,79511.2053816,543360.0
2013,LUX,JOR,788394.0,0,0,0,3152.349,3152.349,3157.257,3156.873,0,1,18445245027.5,2855.30108785,6460000.0,43203208556.1,79511.2053816,543360.0
2013,LUX,KAZ,8142.0,0,0,0,5274.145,4482.785,4654.417,4570.139,1,1,92422093131.4,5425.33614112,17035275.0,43203208556.1,79511.2053816,543360.0
2013,LUX,KEN,800595.0,0,0,0,6377.84,6377.84,6399.758,6393.704,0,1,28056993796.4,642.141080063,43692881.0,43203208556.1,79511.2053816,543360.0
2013,LUX,KGZ,312.0,0,0,0,5136.338,5136.338,5160.972,5160.027,1,1,3588617094.19,627.424486711,5719600.0,43203208556.1,79511.2053816,543360.0
2013,LUX,KHM,34756930.0,0,0,0,9658.718,9658.718,9617.139,9616.094,0,1,10723297086.9,711.161691983,15078564.0,43203208556.1,79511.2053816,543360.0
2013,LUX,KWT,476.0,0,0,0,4167.461,4167.461,4179.971,4179.932,0,1,1.01552063801e+11,28258.4452358,3593689.0,43203208556.1,79511.2053816,543360.0
2013,LUX,LAO,421181.0,0,0,0,8956.589,8956.589,9038.316,9030.878,1,1,5093639970.87,774.111182756,6579985.0,43203208556.1,79511.2053816,543360.0
2013,LUX,LBN,304692.0,0,1,0,2970.469,2970.469,2981.132,2981.033,0,1,32346776994.6,7198.66992591,4493438.0,43203208556.1,79511.2053816,543360.0
2013,LUX,LBY,175.0,0,0,0,1963.781,1963.781,2132.382,2114.548,0,1,38448222388.2,6136.02013349,6265987.0,43203208556.1,79511.2053816,543360.0
2013,LUX,LKA,2383121.0,0,0,0,8259.522,8259.522,8237.258,8236.313,0,1,41053226583.3,2004.25848671,20483000.0,43203208556.1,79511.2053816,543360.0
2013,LUX,LTU,5882546.0,0,0,0,1420.353,1420.353,1359.176,1355.091,0,1,31509484442.2,10653.4136761,2957689.0,43203208556.1,79511.2053816,543360.0
2013,LUX,LVA,9539724.0,0,0,0,1440.968,1440.968,1449.765,1445.76,0,1,19392913565.3,9635.52653064,2012647.0,43203208556.1,79511.2053816,543360.0
2013,LUX,MAC,120664.0,0,0,0,9319.527,9319.527,.,.,0,1,30306411098.5,53351.0976005,568056.0,43203208556.1,79511.2053816,543360.0
2013,LUX,MAR,5510111.0,0,1,0,2034.186,2034.186,2076.623,2061.552,0,1,84971840153.9,2499.00830469,33452686.0,43203208556.1,79511.2053816,543360.0
2013,LUX,MDA,271249.0,0,0,0,1697.473,1697.473,1698.768,1697.181,0,1,4048371113.17,1137.64114904,3558566.0,43203208556.1,79511.2053816,543360.0
2013,LUX,MDG,1109054.0,0,1,0,8640.706,8640.706,8673.172,8667.776,0,1,6205579787.84,270.695734179,22924557.0,43203208556.1,79511.2053816,543360.0
2013,LUX,MKD,1139536.0,0,0,0,1454.307,1454.307,1481.018,1480.15,1,1,7959429439.83,3840.41703348,2072543.0,43203208556.1,79511.2053816,543360.0
2013,LUX,MLT,8490691.0,0,0,0,1669.155,1669.155,1670.354,1670.285,0,1,7095691031.17,16759.864874,423374.0,43203208556.1,79511.2053816,543360.0
2013,LUX,MMR,89324.0,0,0,0,8604.277,8604.277,8502.772,8496.827,0,1,,,52983829.0,43203208556.1,79511.2053816,543360.0
2013,LUX,MNG,3155.0,0,0,0,6793.377,6793.377,6742.808,6730.669,1,1,5080026029.69,1776.74602164,2859174.0,43203208556.1,79511.2053816,543360.0
2013,LUX,MOZ,21848574.0,0,0,0,8808.706,8808.706,8364.686,8343.038,0,1,11128740364.1,420.473218683,26467180.0,43203208556.1,79511.2053816,543360.0
2013,LUX,MRT,8403.0,0,0,0,4020.178,4020.178,3968.46,3961.603,0,1,3270693687.82,844.55475526,3872684.0,43203208556.1,79511.2053816,543360.0
2013,LUX,MUS,489482.0,0,1,0,9266.33,9266.33,9278.44,9278.423,0,1,8661733284.63,6881.7484125,1258653.0,43203208556.1,79511.2053816,543360.0
2013,LUX,MWI,1152.0,0,0,0,7577.717,7577.717,7647.56,7643.268,1,1,4333271640.26,267.64903746,16190126.0,43203208556.1,79511.2053816,543360.0
2013,LUX,MYS,46333644.0,0,0,0,10150.62,10150.62,10277.85,10265.95,0,1,2.07951396117e+11,7057.4841586,29465372.0,43203208556.1,79511.2053816,543360.0
2013,LUX,NAM,244403.0,0,0,0,8104.954,8104.954,8039.488,8030.209,0,1,10513028491.2,4480.1262815,2346592.0,43203208556.1,79511.2053816,543360.0
2013,LUX,NER,65942.0,0,1,0,4031.344,4031.344,3958.405,3951.643,1,1,5242200415.91,285.540581457,18358863.0,43203208556.1,79511.2053816,543360.0
2013,LUX,NGA,44292.0,0,0,0,4809.141,4499.71,4630.053,4614.543,0,1,1.83309437474e+11,1060.7171158,172816517.0,43203208556.1,79511.2053816,543360.0
2013,LUX,NIC,52689.0,0,0,0,9169.212,9169.212,9137.813,9137.431,0,1,8350353262.77,1404.44844223,5945646.0,43203208556.1,79511.2053816,543360.0
2013,LUX,NOR,40075173.0,0,0,0,1184.92,1184.92,1241.243,1203.722,0,1,3.37855180442e+11,66511.861302,5079623.0,43203208556.1,79511.2053816,543360.0
2013,LUX,NPL,22659.0,0,0,0,6955.47,6955.47,6932.453,6928.115,1,1,11370379663.8,408.492452852,27834981.0,43203208556.1,79511.2053816,543360.0
2013,LUX,NZL,2705016.0,0,0,0,18988.62,18988.62,18554.26,18552.2,0,1,1.29714285714e+11,29201.1178754,4442100.0,43203208556.1,79511.2053816,543360.0
2013,LUX,OMN,28545744.0,0,0,0,5362.961,5362.961,5335.358,5332.738,0,1,45303761304.2,11595.7977308,3906912.0,43203208556.1,79511.2053816,543360.0
2013,LUX,PER,2490016.0,0,0,0,10557.05,10557.05,10444.89,10440.87,0,1,1.24791491189e+11,4082.76162394,30565461.0,43203208556.1,79511.2053816,543360.0
2013,LUX,PHL,7395993.0,0,0,0,10470.38,10470.38,10639.23,10630.2,0,1,1.55608838544e+11,1594.81567728,97571676.0,43203208556.1,79511.2053816,543360.0
2013,LUX,PNG,,0,0,0,14299.64,14299.64,14115.62,14110.57,0,1,8204074240.01,1122.48281539,7308864.0,43203208556.1,79511.2053816,543360.0
2013,LUX,PRK,340995.0,0,0,0,8535.622,8535.622,8529.239,8528.792,0,1,,,24895705.0,43203208556.1,79511.2053816,543360.0
2013,LUX,PRT,81277125.0,0,0,0,1711.773,1711.773,1680.166,1655.723,0,1,1.88596194503e+11,18034.8928191,10457295.0,43203208556.1,79511.2053816,543360.0
2013,LUX,PRY,31309.0,0,0,0,10439.35,10439.35,10398.8,10398.08,1,1,13122275725.6,2029.5310084,6465669.0,43203208556.1,79511.2053816,543360.0
2013,LUX,QAT,182750.0,0,0,0,4736.9,4736.9,4732.221,4732.174,0,1,1.29889195708e+11,61814.0853171,2101288.0,43203208556.1,79511.2053816,543360.0
2013,LUX,RUS,18305865.0,0,0,0,2214.132,2214.132,2976.69,2659.247,0,1,9.93468541218e+11,6922.79231916,143506911.0,43203208556.1,79511.2053816,543360.0
2013,LUX,SEN,497872.0,0,1,0,4442.112,4442.112,4419.609,4418.381,0,1,11328685209.4,796.614341342,14221041.0,43203208556.1,79511.2053816,543360.0
